# timestamp tx ty tz qx qy qz qw
1403715410192142848 0.248852 1.805259 1.468374 0.789534 -0.249974 0.542025 0.142692
1403715410197143040 0.249976 1.804702 1.469246 0.78924 -0.249992 0.542394 0.142885
1403715410202142976 0.25111 1.804153 1.47008 0.788974 -0.249976 0.54274 0.143066
1403715410207143168 0.252222 1.803533 1.470841 0.788737 -0.249977 0.543033 0.143254
1403715410212142848 0.253344 1.802959 1.471593 0.7885 -0.250057 0.543281 0.143476
1403715410217143040 0.254465 1.802384 1.472311 0.788253 -0.250152 0.543528 0.143734
1403715410222142976 0.255592 1.801811 1.472995 0.788007 -0.250242 0.543779 0.143972
1403715410227143168 0.256737 1.80124 1.473651 0.787761 -0.250297 0.544052 0.144195
1403715410232142848 0.257899 1.800666 1.474288 0.787487 -0.250293 0.54439 0.144422
1403715410237143040 0.25907 1.800088 1.474903 0.787211 -0.250283 0.544741 0.144625
1403715410242142976 0.260243 1.799511 1.475493 0.786886 -0.250255 0.545156 0.144877
1403715410247142912 0.261421 1.798934 1.47605 0.786551 -0.250254 0.545574 0.145127
1403715410252142848 0.262612 1.798358 1.476576 0.786184 -0.250271 0.546034 0.145357
1403715410257143040 0.263784 1.797716 1.477045 0.785845 -0.250278 0.546463 0.145556
1403715410262142976 0.264979 1.797145 1.477503 0.785541 -0.250287 0.546848 0.145737
1403715410267142912 0.26618 1.796574 1.477918 0.785242 -0.250286 0.547226 0.145929
1403715410272142848 0.267393 1.795998 1.478298 0.784938 -0.250252 0.547617 0.146163
1403715410277143040 0.26861 1.79542 1.478639 0.784686 -0.250227 0.547927 0.146396
1403715410282143232 0.269828 1.794842 1.478943 0.784457 -0.250225 0.548193 0.146632
1403715410287142912 0.271054 1.794265 1.479216 0.784243 -0.250216 0.548444 0.146853
1403715410292143104 0.272285 1.793683 1.479446 0.784033 -0.250235 0.548683 0.147052
1403715410297143040 0.27352 1.7931 1.479643 0.783823 -0.250257 0.548925 0.147233
1403715410302142976 0.274768 1.792524 1.479815 0.783587 -0.250272 0.5492 0.147437
1403715410307142912 0.275988 1.79188 1.479932 0.783385 -0.250286 0.549429 0.147623
1403715410312143104 0.277242 1.791314 1.480024 0.783191 -0.250292 0.549656 0.147798
1403715410317143040 0.278499 1.790764 1.48009 0.783004 -0.250269 0.549894 0.147944
1403715410322142976 0.27976 1.790232 1.480129 0.782822 -0.250236 0.550139 0.148051
1403715410327142912 0.281026 1.789707 1.480133 0.782645 -0.250221 0.550382 0.148109
1403715410332143104 0.282291 1.789182 1.480111 0.782457 -0.250208 0.550624 0.148223
1403715410337143040 0.283547 1.788648 1.480069 0.782268 -0.25022 0.550847 0.148374
1403715410342142976 0.284802 1.788108 1.480011 0.782067 -0.250256 0.551072 0.148541
1403715410347142912 0.286061 1.787569 1.479937 0.781864 -0.250266 0.551302 0.148734
1403715410352143104 0.287336 1.787032 1.479832 0.781716 -0.250275 0.551471 0.148874
1403715410357143040 0.288585 1.786421 1.479709 0.78159 -0.250207 0.551638 0.149027
1403715410362142976 0.289883 1.78589 1.479565 0.78149 -0.250083 0.551781 0.149229
1403715410367142912 0.291186 1.785358 1.479401 0.781417 -0.249973 0.551879 0.149434
1403715410372143104 0.292493 1.784818 1.479231 0.781339 -0.249866 0.551966 0.149704
1403715410377142784 0.293804 1.784274 1.479052 0.781291 -0.249803 0.551996 0.149945
1403715410382142976 0.295119 1.78373 1.478869 0.781235 -0.24976 0.552039 0.15015
1403715410387142912 0.29644 1.783193 1.478686 0.781137 -0.249724 0.55215 0.150311
1403715410392143104 0.297767 1.782667 1.478497 0.78106 -0.24969 0.552246 0.150421
1403715410397142784 0.299101 1.78215 1.478302 0.780965 -0.249644 0.552374 0.150515
1403715410402142976 0.300437 1.781637 1.478101 0.780867 -0.249577 0.552507 0.150646
1403715410407143168 0.301713 1.781048 1.477903 0.780816 -0.249498 0.55257 0.150809
1403715410412143104 0.303021 1.780528 1.477672 0.780774 -0.249402 0.552605 0.151057
1403715410417143040 0.304327 1.780016 1.477404 0.780748 -0.249316 0.552612 0.151306
1403715410422142976 0.305634 1.779511 1.477117 0.780749 -0.249225 0.552599 0.151498
1403715410427143168 0.306943 1.779016 1.476822 0.780758 -0.24913 0.552594 0.151631
1403715410432142848 0.308254 1.778523 1.476533 0.780765 -0.249045 0.552604 0.151696
1403715410437143040 0.309567 1.778022 1.476256 0.780761 -0.248942 0.55262 0.151826
1403715410442142976 0.310881 1.777512 1.47599 0.780749 -0.248816 0.552627 0.152068
1403715410447143168 0.312191 1.777 1.475721 0.780779 -0.248654 0.552578 0.152359
1403715410452142848 0.313495 1.776495 1.475447 0.780817 -0.248482 0.552519 0.152657
1403715410457143040 0.31474 1.775932 1.475181 0.780886 -0.248261 0.552438 0.152956
1403715410462142976 0.316036 1.775438 1.4749 0.780944 -0.248064 0.552374 0.153213
1403715410467143168 0.317341 1.774949 1.47462 0.780981 -0.247876 0.552344 0.153433
1403715410472142848 0.318649 1.774461 1.474349 0.781017 -0.247698 0.552313 0.153648
1403715410477143040 0.319956 1.773975 1.474085 0.781067 -0.247525 0.552257 0.15388
1403715410482142976 0.321262 1.773492 1.473825 0.781116 -0.247318 0.552195 0.154183
1403715410487142912 0.32257 1.773012 1.473556 0.781187 -0.247109 0.552097 0.154512
1403715410492142848 0.323879 1.772538 1.473279 0.781278 -0.246874 0.551971 0.154878
1403715410497143040 0.325187 1.772075 1.472991 0.781377 -0.24662 0.551837 0.155257
1403715410502142976 0.326494 1.77162 1.472691 0.781501 -0.246345 0.551677 0.15564
1403715410507142912 0.327747 1.771113 1.4724 0.781641 -0.246075 0.551498 0.155995
1403715410512142848 0.329049 1.770659 1.472111 0.78176 -0.245799 0.551346 0.156373
1403715410517143040 0.330365 1.770213 1.471851 0.781872 -0.245515 0.551211 0.156735
1403715410522142976 0.331693 1.769773 1.471614 0.781957 -0.245198 0.551129 0.157098
1403715410527142912 0.333027 1.769337 1.471385 0.781996 -0.244891 0.551109 0.157452
1403715410532143104 0.334371 1.768906 1.471166 0.782047 -0.244617 0.551064 0.157781
1403715410537143040 0.335723 1.76848 1.470956 0.782082 -0.244354 0.551043 0.15809
1403715410542143232 0.337083 1.768057 1.470741 0.782081 -0.244143 0.551059 0.158362
1403715410547142912 0.338448 1.767637 1.470513 0.78208 -0.243941 0.551074 0.158626
1403715410552143104 0.339816 1.767222 1.470278 0.782048 -0.243767 0.551127 0.15887
1403715410557143040 0.341124 1.76678 1.470049 0.782041 -0.243599 0.551155 0.159062
1403715410562142976 0.342479 1.766385 1.469794 0.782046 -0.243444 0.551167 0.15923
1403715410567142912 0.343853 1.765997 1.469523 0.782059 -0.243276 0.55119 0.159342
1403715410572143104 0.345245 1.765617 1.469252 0.782128 -0.243098 0.55115 0.159414
1403715410577143040 0.346644 1.76525 1.46897 0.78221 -0.242908 0.551098 0.159478
1403715410582142976 0.34805 1.764887 1.468681 0.782317 -0.242743 0.550999 0.159549
1403715410587142912 0.349464 1.764526 1.4684 0.782426 -0.242592 0.550879 0.159659
1403715410592143104 0.350881 1.764172 1.468122 0.782522 -0.24245 0.550762 0.159808
1403715410597143040 0.352307 1.763823 1.467848 0.782606 -0.242314 0.550659 0.159962
1403715410602142976 0.353746 1.763483 1.467584 0.782686 -0.242164 0.550579 0.160074
1403715410607142912 0.355146 1.763136 1.467344 0.782766 -0.242006 0.550526 0.160102
1403715410612143104 0.356603 1.76282 1.467097 0.782815 -0.241811 0.550531 0.160138
1403715410617143040 0.358072 1.762512 1.466845 0.782843 -0.241613 0.550559 0.160201
1403715410622142976 0.359535 1.7622 1.466588 0.782881 -0.241451 0.550555 0.160274
1403715410627142912 0.360986 1.761882 1.466327 0.782891 -0.241348 0.550563 0.160356
1403715410632143104 0.362436 1.761571 1.466068 0.782867 -0.241287 0.550596 0.160449
1403715410637142784 0.363898 1.761269 1.465814 0.782855 -0.241185 0.550635 0.160526
1403715410642142976 0.365374 1.760977 1.465563 0.782859 -0.241037 0.550692 0.160535
1403715410647142912 0.366859 1.760695 1.46532 0.782868 -0.240862 0.550756 0.160538
1403715410652143104 0.368347 1.760419 1.465082 0.782876 -0.24068 0.550814 0.160567
1403715410657143040 0.369786 1.760135 1.464847 0.782881 -0.240516 0.550868 0.160604
1403715410662142976 0.371268 1.759866 1.464597 0.782885 -0.240399 0.550896 0.160666
1403715410667143168 0.372758 1.759606 1.464339 0.7829 -0.240303 0.550912 0.160683
1403715410672143104 0.374261 1.759354 1.464077 0.782912 -0.240221 0.550945 0.16063
1403715410677143040 0.375773 1.759107 1.463819 0.782933 -0.240181 0.550974 0.16049
1403715410682142976 0.377283 1.758864 1.463552 0.782919 -0.240175 0.551039 0.160343
1403715410687143168 0.378791 1.758625 1.463273 0.782908 -0.240197 0.551089 0.160194
1403715410692142848 0.380298 1.758396 1.462999 0.782855 -0.240211 0.551198 0.160058
1403715410697143040 0.381808 1.758175 1.462734 0.782767 -0.240212 0.551358 0.159933
1403715410702142976 0.383331 1.757962 1.462485 0.78267 -0.240201 0.551549 0.159766
1403715410707143168 0.38483 1.757752 1.462243 0.782591 -0.240162 0.551743 0.159541
1403715410712142848 0.386369 1.757548 1.462017 0.782498 -0.240102 0.55196 0.159338
1403715410717143040 0.387909 1.757345 1.461795 0.782394 -0.240045 0.552181 0.159168
1403715410722142976 0.389445 1.75714 1.46157 0.782274 -0.239995 0.552413 0.15903
1403715410727143168 0.390976 1.756937 1.461347 0.782133 -0.239972 0.552653 0.158922
1403715410732142848 0.392502 1.756736 1.46113 0.781961 -0.239949 0.55293 0.15884
1403715410737143040 0.394036 1.756534 1.46094 0.78175 -0.239922 0.553265 0.158752
1403715410742142976 0.395582 1.756341 1.460773 0.781498 -0.239831 0.553683 0.158677
1403715410747142912 0.397138 1.756158 1.460618 0.781202 -0.23968 0.55419 0.158594
1403715410752142848 0.398706 1.75598 1.460476 0.780905 -0.239501 0.554707 0.158521
1403715410757143040 0.400252 1.75581 1.460324 0.780576 -0.239302 0.555278 0.15844
1403715410762142976 0.401819 1.755644 1.460182 0.780248 -0.239138 0.55582 0.158399
1403715410767142912 0.40338 1.755485 1.460037 0.779904 -0.23901 0.556375 0.158343
1403715410772142848 0.404939 1.755332 1.459893 0.779556 -0.238938 0.55692 0.15825
1403715410777143040 0.406501 1.755187 1.459753 0.779187 -0.238893 0.557493 0.15812
1403715410782143232 0.408065 1.755057 1.459624 0.778772 -0.238855 0.558129 0.157974
1403715410787142912 0.40962 1.754936 1.459506 0.77834 -0.238805 0.558802 0.157806
1403715410792143104 0.411167 1.754818 1.459393 0.777866 -0.238766 0.559531 0.157622
1403715410797143040 0.412714 1.754707 1.459283 0.777358 -0.238685 0.560316 0.157465
1403715410802142976 0.414265 1.7546 1.459178 0.776891 -0.238598 0.561048 0.157298
1403715410807142912 0.415799 1.754505 1.459056 0.776436 -0.2385 0.561755 0.157149
1403715410812143104 0.417347 1.754406 1.458942 0.776013 -0.238373 0.562417 0.157069
1403715410817143040 0.41889 1.754312 1.458821 0.77565 -0.23822 0.562996 0.157018
1403715410822142976 0.420427 1.754229 1.458688 0.7753 -0.238031 0.563565 0.156995
1403715410827142912 0.421957 1.754159 1.458541 0.774972 -0.237825 0.564106 0.156985
1403715410832143104 0.423481 1.754102 1.458393 0.774642 -0.237615 0.564654 0.156966
1403715410837143040 0.424995 1.754049 1.458253 0.77431 -0.237403 0.565199 0.156963
1403715410842142976 0.426501 1.753994 1.458129 0.773973 -0.237182 0.56575 0.15698
1403715410847142912 0.428002 1.753944 1.45801 0.773623 -0.236967 0.566304 0.157028
1403715410852143104 0.429494 1.753902 1.457877 0.773265 -0.236721 0.566874 0.157108
1403715410857143040 0.430971 1.753871 1.457708 0.772952 -0.236467 0.567386 0.157168
1403715410862142976 0.432452 1.753855 1.457554 0.772625 -0.236223 0.567932 0.157176
1403715410867142912 0.433928 1.753854 1.457392 0.772309 -0.236029 0.568466 0.157089
1403715410872143104 0.4354 1.753864 1.457221 0.771994 -0.235904 0.568997 0.156902
1403715410877142784 0.436862 1.753884 1.457037 0.771705 -0.235846 0.56949 0.156624
1403715410882142976 0.438311 1.753917 1.456836 0.771404 -0.235828 0.569988 0.156326
1403715410887142912 0.439749 1.75396 1.456617 0.771117 -0.235828 0.570464 0.156006
1403715410892143104 0.441184 1.754018 1.456385 0.770845 -0.235827 0.570917 0.15569
1403715410897142784 0.442616 1.754092 1.456146 0.770623 -0.235791 0.571313 0.155395
1403715410902142976 0.444043 1.754175 1.455903 0.770485 -0.235709 0.571606 0.155127
1403715410907143168 0.44546 1.754248 1.455619 0.77039 -0.235608 0.571838 0.154883
1403715410912143104 0.446858 1.754326 1.45536 0.770316 -0.235487 0.572018 0.154774
1403715410917143040 0.44824 1.75441 1.455094 0.770285 -0.235352 0.572127 0.154734
1403715410922142976 0.449609 1.754508 1.454828 0.770272 -0.235152 0.57222 0.154754
1403715410927143168 0.45097 1.754626 1.454559 0.770272 -0.234898 0.572323 0.154759
1403715410932142848 0.452329 1.754765 1.454289 0.770263 -0.234602 0.572462 0.154739
1403715410937143040 0.453686 1.754921 1.454014 0.770271 -0.234317 0.572583 0.154683
1403715410942142976 0.455033 1.755091 1.453724 0.770309 -0.234104 0.572647 0.154582
1403715410947143168 0.45637 1.755263 1.453422 0.770365 -0.233979 0.572661 0.154439
1403715410952142848 0.457703 1.75544 1.453112 0.770461 -0.233946 0.5726 0.154235
1403715410957143040 0.459038 1.755618 1.452743 0.770618 -0.233927 0.572465 0.153979
1403715410962142976 0.46037 1.755825 1.452403 0.770792 -0.233887 0.572333 0.153662
1403715410967143168 0.461697 1.756047 1.452055 0.770968 -0.233839 0.572217 0.153283
1403715410972142848 0.463012 1.756282 1.451699 0.771143 -0.233816 0.572103 0.152866
1403715410977143040 0.464307 1.756526 1.451337 0.771283 -0.233824 0.57202 0.152456
1403715410982142976 0.465584 1.756779 1.450968 0.771412 -0.233864 0.571937 0.152055
1403715410987142912 0.466852 1.757044 1.450592 0.771558 -0.233891 0.571831 0.151671
1403715410992142848 0.468117 1.757318 1.450214 0.77172 -0.233882 0.571716 0.151291
1403715410997143040 0.469384 1.757607 1.449828 0.771924 -0.233826 0.571558 0.15094
1403715411002142976 0.470651 1.757906 1.449428 0.772185 -0.233739 0.571323 0.150628
1403715411007142912 0.471912 1.758186 1.448975 0.772497 -0.233625 0.571024 0.150335
1403715411012142848 0.473143 1.758494 1.44856 0.772802 -0.233533 0.570717 0.150073
1403715411017143040 0.474361 1.758818 1.448142 0.773104 -0.233452 0.570406 0.14983
1403715411022142976 0.47557 1.759161 1.44772 0.773376 -0.233384 0.570135 0.149561
1403715411027142912 0.476771 1.759522 1.447292 0.773606 -0.233326 0.569931 0.149239
1403715411032143104 0.477967 1.759892 1.446866 0.773832 -0.233261 0.569745 0.148878
1403715411037143040 0.479157 1.760264 1.44645 0.774043 -0.233196 0.569591 0.148475
1403715411042143232 0.480339 1.760634 1.446051 0.774255 -0.233142 0.569434 0.148056
1403715411047142912 0.481513 1.761004 1.445663 0.774474 -0.233105 0.569256 0.147659
1403715411052143104 0.482671 1.761371 1.445269 0.774699 -0.233082 0.569053 0.147292
1403715411057143040 0.483823 1.761708 1.444816 0.774937 -0.233081 0.568816 0.146951
1403715411062142976 0.484952 1.762083 1.444399 0.775116 -0.233046 0.568659 0.146669
1403715411067142912 0.486076 1.762471 1.443987 0.775356 -0.233004 0.568422 0.146387
1403715411072143104 0.487203 1.762867 1.443585 0.775602 -0.232917 0.568196 0.146098
1403715411077143040 0.488336 1.763272 1.443188 0.775867 -0.232796 0.567965 0.145787
1403715411082142976 0.489469 1.763691 1.442788 0.776135 -0.232661 0.567742 0.145442
1403715411087142912 0.490596 1.764116 1.442378 0.776407 -0.232563 0.567505 0.145073
1403715411092143104 0.491715 1.764542 1.441962 0.776676 -0.232521 0.567248 0.144709
1403715411097143040 0.492818 1.764968 1.441537 0.776946 -0.232526 0.566963 0.144369
1403715411102142976 0.493912 1.765394 1.441111 0.777216 -0.232533 0.566668 0.144062
1403715411107142912 0.495028 1.765786 1.44065 0.777516 -0.232513 0.566342 0.143753
1403715411112143104 0.496134 1.766222 1.440246 0.777821 -0.232442 0.566027 0.143453
1403715411117143040 0.497254 1.766662 1.439852 0.778101 -0.232344 0.565766 0.143124
1403715411122142976 0.498382 1.767101 1.439461 0.778377 -0.232295 0.565495 0.142773
1403715411127142912 0.499504 1.767536 1.439057 0.778611 -0.232293 0.565261 0.142429
1403715411132143104 0.500615 1.767976 1.43865 0.77882 -0.232331 0.565047 0.142072
1403715411137142784 0.501713 1.768428 1.438255 0.778993 -0.232385 0.564888 0.141672
1403715411142142976 0.502805 1.768891 1.437877 0.77915 -0.232445 0.564759 0.141225
1403715411147142912 0.503898 1.769357 1.437516 0.779271 -0.232494 0.564692 0.140741
1403715411152143104 0.504987 1.769823 1.437157 0.779404 -0.232557 0.564611 0.140225
1403715411157143040 0.506091 1.770233 1.436735 0.779521 -0.232647 0.564546 0.139682
1403715411162142976 0.507177 1.770678 1.436361 0.779643 -0.232802 0.564447 0.139141
1403715411167143168 0.508252 1.771126 1.436004 0.779752 -0.232949 0.564361 0.138631
1403715411172143104 0.509321 1.77158 1.435655 0.779846 -0.233094 0.564299 0.138115
1403715411177143040 0.51039 1.772034 1.435322 0.779966 -0.233218 0.564206 0.137609
1403715411182142976 0.51145 1.772485 1.435004 0.780039 -0.233306 0.564188 0.137116
1403715411187143168 0.512501 1.772933 1.434699 0.780107 -0.233382 0.56418 0.136633
1403715411192142848 0.513545 1.773383 1.434401 0.780146 -0.233464 0.564205 0.13617
1403715411197143040 0.514587 1.773835 1.434105 0.780208 -0.23358 0.564183 0.135704
1403715411202142976 0.515628 1.77429 1.433805 0.780253 -0.233723 0.564179 0.135219
1403715411207143168 0.516691 1.774691 1.433467 0.780317 -0.233884 0.56414 0.13472
1403715411212142848 0.517731 1.775149 1.433171 0.780376 -0.234021 0.564119 0.134229
1403715411217143040 0.518771 1.775612 1.432886 0.780447 -0.234164 0.564083 0.133716
1403715411222142976 0.519805 1.776073 1.432601 0.78052 -0.234228 0.564069 0.133241
1403715411227143168 0.520833 1.776531 1.432319 0.780613 -0.234304 0.564018 0.132775
1403715411232142848 0.521851 1.776989 1.43204 0.780703 -0.23438 0.563967 0.132332
1403715411237143040 0.522862 1.777448 1.431766 0.780749 -0.23446 0.563969 0.131908
1403715411242142976 0.523869 1.777908 1.431505 0.780792 -0.234545 0.563968 0.131508
1403715411247142912 0.524873 1.778366 1.43126 0.780793 -0.234617 0.564027 0.13112
1403715411252142848 0.525873 1.778823 1.431029 0.780791 -0.234666 0.564093 0.130758
1403715411257143040 0.526896 1.779208 1.430761 0.78077 -0.234665 0.564201 0.130418
1403715411262142976 0.527885 1.779651 1.430531 0.780748 -0.234653 0.564304 0.130122
1403715411267142912 0.528857 1.780095 1.430308 0.780689 -0.234638 0.564454 0.12985
1403715411272142848 0.529814 1.780537 1.43009 0.780625 -0.234662 0.564594 0.129584
1403715411277143040 0.530764 1.780979 1.429875 0.780532 -0.234686 0.564777 0.129307
1403715411282143232 0.531715 1.781419 1.429665 0.780438 -0.234729 0.564958 0.129002
1403715411287142912 0.532666 1.781861 1.429452 0.780339 -0.23477 0.565152 0.128677
1403715411292143104 0.533612 1.782303 1.42923 0.780242 -0.234805 0.565351 0.128329
1403715411297143040 0.534549 1.782748 1.429003 0.780156 -0.234824 0.565533 0.128012
1403715411302142976 0.535471 1.783194 1.428778 0.780061 -0.234842 0.565724 0.12772
1403715411307142912 0.536406 1.783562 1.428525 0.779974 -0.234881 0.565889 0.12744
1403715411312143104 0.537308 1.783988 1.4283 0.779835 -0.23493 0.56612 0.127175
1403715411317143040 0.538206 1.784421 1.428084 0.779695 -0.234989 0.56635 0.126897
1403715411322142976 0.539096 1.784867 1.427873 0.779522 -0.23504 0.566638 0.126586
1403715411327142912 0.53998 1.785319 1.427671 0.779361 -0.235054 0.566924 0.126271
1403715411332143104 0.540861 1.785766 1.427486 0.779145 -0.235008 0.567297 0.126016
1403715411337143040 0.541737 1.786205 1.427315 0.778928 -0.234938 0.567662 0.125841
1403715411342142976 0.542606 1.786633 1.427144 0.77871 -0.234858 0.568023 0.125716
1403715411347142912 0.543472 1.787053 1.426965 0.778482 -0.234789 0.568385 0.125619
1403715411352143104 0.544335 1.787468 1.426778 0.778268 -0.234737 0.568719 0.125528
1403715411357143040 0.545192 1.787883 1.426584 0.778044 -0.234683 0.569077 0.125401
1403715411362142976 0.546077 1.788199 1.426346 0.777851 -0.234614 0.569406 0.125222
1403715411367142912 0.546923 1.788602 1.42613 0.777641 -0.234543 0.569768 0.125018
1403715411372143104 0.54776 1.789006 1.425918 0.777451 -0.234463 0.570103 0.124818
1403715411377142784 0.54858 1.789412 1.4257 0.777226 -0.234408 0.570475 0.124625
1403715411382142976 0.549377 1.789812 1.425474 0.777017 -0.234403 0.570799 0.124454
1403715411387142912 0.55016 1.790205 1.425254 0.776763 -0.234416 0.571177 0.124282
1403715411392143104 0.550935 1.790595 1.425046 0.776478 -0.234461 0.571589 0.124084
1403715411397142784 0.551707 1.790985 1.424843 0.776171 -0.234476 0.572046 0.123873
1403715411402142976 0.552478 1.791374 1.424642 0.775838 -0.234491 0.572547 0.123616
1403715411407143168 0.553261 1.791692 1.424424 0.775517 -0.234475 0.57304 0.123372
1403715411412143104 0.55402 1.792064 1.424223 0.775151 -0.234469 0.573588 0.123137
1403715411417143040 0.554772 1.792432 1.424025 0.774798 -0.234455 0.574113 0.122938
1403715411422142976 0.555519 1.792795 1.42382 0.774437 -0.234437 0.574647 0.122758
1403715411427143168 0.55626 1.793155 1.42361 0.774104 -0.234426 0.575135 0.12259
1403715411432142848 0.556987 1.793518 1.423394 0.773786 -0.23437 0.575613 0.122463
1403715411437143040 0.557701 1.793883 1.423168 0.773496 -0.234327 0.576049 0.122328
1403715411442142976 0.558408 1.794246 1.422939 0.773236 -0.234248 0.576458 0.122201
1403715411447143168 0.559103 1.794607 1.422714 0.77298 -0.23417 0.576856 0.122094
1403715411452142848 0.559783 1.794967 1.422494 0.772719 -0.23408 0.577262 0.121997
1403715411457143040 0.560474 1.795233 1.422257 0.772475 -0.233996 0.577641 0.121899
1403715411462142976 0.561127 1.795571 1.422036 0.77221 -0.233934 0.578044 0.121787
1403715411467143168 0.561764 1.795904 1.421817 0.771963 -0.233894 0.578413 0.121678
1403715411472142848 0.562383 1.796236 1.421591 0.771714 -0.233833 0.578785 0.121611
1403715411477143040 0.562993 1.79657 1.421354 0.771503 -0.23377 0.579105 0.121542
1403715411482142976 0.563595 1.796909 1.421107 0.771348 -0.233657 0.579361 0.12153
1403715411487142912 0.564186 1.797252 1.420848 0.771197 -0.233476 0.579627 0.121564
1403715411492142848 0.564761 1.797598 1.420588 0.771141 -0.233282 0.579769 0.121621
1403715411497143040 0.565316 1.797946 1.420324 0.771089 -0.233083 0.579905 0.121679
1403715411502142976 0.565851 1.798292 1.420055 0.771043 -0.232873 0.580031 0.121776
1403715411507142912 0.566392 1.798538 1.419773 0.771052 -0.232642 0.580088 0.121875
1403715411512142848 0.566895 1.79886 1.419512 0.771037 -0.232433 0.580173 0.121968
1403715411517143040 0.56739 1.799184 1.419245 0.771048 -0.232205 0.58023 0.122064
1403715411522142976 0.567877 1.799511 1.418967 0.771079 -0.231994 0.580262 0.122114
1403715411527142912 0.568352 1.799841 1.418672 0.771157 -0.231794 0.580231 0.12215
1403715411532143104 0.568817 1.800174 1.418363 0.771275 -0.231639 0.580135 0.122156
1403715411537143040 0.569268 1.800512 1.41804 0.77143 -0.231493 0.579982 0.122182
1403715411542143232 0.569703 1.800853 1.417711 0.771595 -0.231347 0.579817 0.122197
1403715411547142912 0.570125 1.801196 1.417379 0.771779 -0.231203 0.579628 0.122206
1403715411552143104 0.570535 1.801543 1.417046 0.771963 -0.23104 0.579453 0.122183
1403715411557143040 0.570953 1.801797 1.416705 0.772144 -0.23088 0.579279 0.122161
1403715411562142976 0.571337 1.802121 1.416393 0.772289 -0.230727 0.579142 0.122187
1403715411567142912 0.5717 1.802442 1.416081 0.772433 -0.230583 0.578994 0.122248
1403715411572143104 0.572051 1.80276 1.415769 0.77257 -0.23043 0.578854 0.122336
1403715411577143040 0.572393 1.803078 1.415456 0.77273 -0.230269 0.578687 0.122416
1403715411582142976 0.572725 1.803397 1.415146 0.77291 -0.230087 0.578504 0.122493
1403715411587142912 0.573048 1.803718 1.414848 0.773114 -0.229902 0.578292 0.122547
1403715411592143104 0.57336 1.804042 1.41456 0.773333 -0.22969 0.57807 0.122614
1403715411597143040 0.573659 1.804368 1.414275 0.773579 -0.229482 0.577811 0.122672
1403715411602142976 0.573946 1.804691 1.413999 0.773821 -0.229296 0.577542 0.122768
1403715411607142912 0.574239 1.804921 1.413704 0.774066 -0.229126 0.577257 0.122869
1403715411612143104 0.574502 1.805222 1.413414 0.774289 -0.228968 0.576999 0.122976
1403715411617143040 0.574754 1.805527 1.413116 0.7745 -0.228794 0.576766 0.123061
1403715411622142976 0.574999 1.80584 1.412821 0.774709 -0.228618 0.576547 0.123102
1403715411627142912 0.575236 1.806157 1.412537 0.774902 -0.228421 0.57636 0.123132
1403715411632143104 0.575462 1.80647 1.412261 0.775121 -0.228237 0.576128 0.123176
1403715411637142784 0.575678 1.806778 1.411979 0.775356 -0.228057 0.575866 0.123262
1403715411642142976 0.575889 1.807082 1.411697 0.775626 -0.227898 0.575543 0.123362
1403715411647142912 0.576096 1.80739 1.411415 0.775932 -0.227733 0.575171 0.123476
1403715411652143104 0.576299 1.807704 1.411122 0.776242 -0.227576 0.574803 0.123537
1403715411657143040 0.576518 1.807936 1.410805 0.776565 -0.227429 0.574424 0.123534
1403715411662142976 0.576713 1.808236 1.410501 0.776819 -0.227279 0.574141 0.12353
1403715411667143168 0.576894 1.808532 1.410213 0.777036 -0.227138 0.573902 0.12353
1403715411672143104 0.577058 1.808826 1.409944 0.777206 -0.226995 0.573721 0.123567
1403715411677143040 0.577209 1.809116 1.409683 0.777359 -0.226828 0.573556 0.123676
1403715411682142976 0.577358 1.809407 1.409426 0.777499 -0.226635 0.573414 0.123809
1403715411687143168 0.577502 1.809703 1.409171 0.777645 -0.226434 0.573271 0.123924
1403715411692142848 0.577638 1.809998 1.408921 0.777801 -0.226237 0.57312 0.124002
1403715411697143040 0.577767 1.810294 1.408675 0.777968 -0.226104 0.572941 0.124028
1403715411702142976 0.577886 1.810589 1.408423 0.778141 -0.225972 0.572756 0.124036
1403715411707143168 0.578014 1.810801 1.408152 0.778351 -0.225874 0.572519 0.123989
1403715411712142848 0.57813 1.811076 1.4079 0.778579 -0.225777 0.57225 0.123974
1403715411717143040 0.57824 1.81135 1.407651 0.778792 -0.225642 0.572008 0.124
1403715411722142976 0.578343 1.811624 1.407403 0.779 -0.225498 0.571773 0.12404
1403715411727143168 0.57844 1.811898 1.40715 0.779182 -0.225345 0.571571 0.124103
1403715411732142848 0.578532 1.812171 1.406899 0.779336 -0.225211 0.571401 0.124167
1403715411737143040 0.57862 1.812447 1.406656 0.779473 -0.225068 0.571254 0.124244
1403715411742142976 0.578696 1.812731 1.406419 0.779612 -0.22492 0.571109 0.124306
1403715411747142912 0.57876 1.813018 1.406175 0.779731 -0.224754 0.571003 0.124347
1403715411752142848 0.578823 1.813304 1.405926 0.779856 -0.224596 0.570887 0.12438
1403715411757143040 0.578901 1.813517 1.405667 0.779973 -0.224417 0.570786 0.124429
1403715411762142976 0.57895 1.813785 1.40541 0.780092 -0.224257 0.570677 0.124473
1403715411767142912 0.578981 1.814048 1.405151 0.780211 -0.224115 0.570555 0.124543
1403715411772142848 0.578999 1.814311 1.404898 0.780307 -0.223978 0.570458 0.124631
